affID	sortedName	fieldID	fieldName	paperID	authorID	paperYear	awardYear	citationCnt
19820366	linxiu zhang	162324750	economics	2141555051	2163718964	2012	2002	105
19820366	linxiu zhang	162324750	economics	2576169624	2163718964	2017	2002	2
19820366	linxiu zhang	162324750	economics	2097073200	2163718964	2015	2002	4
19820366	linxiu zhang	162324750	economics	1966324910	2163718964	2013	2002	14
19820366	linxiu zhang	162324750	economics	1893249899	2163718964	2015	2002	6
19820366	linxiu zhang	162324750	economics	936676002	2163718964	2009	2002	0
19820366	linxiu zhang	162324750	economics	2394862458	2163718964	2016	2002	0
19820366	linxiu zhang	162324750	economics	2097695946	2163718964	2011	2002	18
19820366	linxiu zhang	162324750	economics	1968019347	2163718964	2013	2002	6
19820366	linxiu zhang	162324750	economics	39405862	2163718964	2000	2002	41
19820366	linxiu zhang	162324750	economics	1968786057	2163718964	2014	2002	7
19820366	linxiu zhang	162324750	economics	2529159180	2163718964	2016	2002	0
19820366	linxiu zhang	162324750	economics	2100106782	2163718964	2011	2002	26
19820366	linxiu zhang	162324750	economics	125876195	2163718964	2001	2002	51
19820366	linxiu zhang	162324750	economics	2409435432	2163718964	2017	2002	2
19820366	linxiu zhang	162324750	economics	2350319834	2163718964	2005	2002	0
19820366	linxiu zhang	162324750	economics	2102017264	2163718964	2013	2002	5
19820366	linxiu zhang	162324750	economics	2336336756	2163718964	2016	2002	2
19820366	linxiu zhang	162324750	economics	2336361702	2163718964	2016	2002	2
19820366	linxiu zhang	162324750	economics	2102638325	2163718964	2012	2002	17
19820366	linxiu zhang	162324750	economics	2102640678	2163718964	2013	2002	21
19820366	linxiu zhang	162324750	economics	2527837971	2163718964	2016	2002	0
19820366	linxiu zhang	162324750	economics	2103541475	2163718964	2011	2002	41
19820366	linxiu zhang	162324750	economics	2104242518	2163718964	1997	2002	91
19820366	linxiu zhang	162324750	economics	1980253045	2163718964	2002	2002	179
19820366	linxiu zhang	162324750	economics	1980390165	2163718964	2014	2002	10
19820366	linxiu zhang	162324750	economics	2757071974	2163718964	2017	2002	2
19820366	linxiu zhang	162324750	economics	1981893334	2163718964	2015	2002	2
19820366	linxiu zhang	162324750	economics	2107148633	2163718964	2015	2002	0
19820366	linxiu zhang	162324750	economics	2610443356	2163718964	2017	2002	0
19820366	linxiu zhang	162324750	economics	2108303183	2163718964	2013	2002	18
19820366	linxiu zhang	162324750	economics	2109135847	2163718964	2015	2002	1
19820366	linxiu zhang	162324750	economics	1987931306	2163718964	2010	2002	35
19820366	linxiu zhang	162324750	economics	2109949088	2163718964	2014	2002	31
19820366	linxiu zhang	162324750	economics	2110098956	2163718964	2013	2002	12
19820366	linxiu zhang	162324750	economics	2605498337	2163718964	2017	2002	0
19820366	linxiu zhang	162324750	economics	1990472568	2163718964	2012	2002	21
