affID	sortedName	fieldID	fieldName	paperID	authorID	paperYear	awardYear	citationCnt
20231570	chen peng	127413603	engineering	1972246178	2520232635	2015	2012	7
20231570	chen peng	127413603	engineering	1966070028	2669093085	2014	2012	6
20231570	chen peng	127413603	engineering	2027636241	2669093085	2013	2012	3
20231570	chen peng	127413603	engineering	2329605607	2669093085	2013	2012	3
20231570	chen peng	127413603	engineering	2103158763	2660350716	2005	2012	1
20231570	chen peng	127413603	engineering	2129956951	2660350716	2005	2012	2
20231570	chen peng	127413603	engineering	2105099835	2702269710	2009	2012	0
20231570	chen peng	127413603	engineering	2106725740	2137838687	2005	2012	9
20231570	chen peng	127413603	engineering	1588650499	2137838687	2004	2012	1
20231570	chen peng	127413603	engineering	2287001072	2137838687	2005	2012	1
20231570	chen peng	127413603	engineering	1527953870	2436608305	2005	2012	0
20231570	chen peng	127413603	engineering	2535580701	2672394739	1999	2012	0
20231570	chen peng	127413603	engineering	2130785348	2488263004	1991	2012	3
20231570	chen peng	127413603	engineering	2369988392	2703747864	2006	2012	0
20231570	chen peng	127413603	engineering	2387774268	2703747864	2005	2012	0
20231570	chen peng	127413603	engineering	2375714541	2585996833	2005	2012	0
20231570	chen peng	127413603	engineering	2049777514	2637811182	2010	2012	1
20231570	chen peng	127413603	engineering	2611399963	2686060999	2017	2012	0
20231570	chen peng	127413603	engineering	2379702727	2668691803	2011	2012	0
20231570	chen peng	127413603	engineering	2148415870	2672230028	2013	2012	0
20231570	chen peng	127413603	engineering	2774804804	2775375372	2017	2012	0
20231570	chen peng	127413603	engineering	2085569274	2672932454	2009	2012	0
20231570	chen peng	127413603	engineering	2166953221	2708227982	2005	2012	5
20231570	chen peng	127413603	engineering	2095224252	2647157514	2009	2012	0
99065089	dong xiang	127413603	engineering	2085846124	2299289530	2011	2004	0
99065089	dong xiang	127413603	engineering	2103267249	2299289530	2010	2004	5
99065089	dong xiang	127413603	engineering	2096409375	2299289530	2008	2004	6
99065089	dong xiang	127413603	engineering	1965320180	2299289530	2011	2004	28
99065089	dong xiang	127413603	engineering	1966591924	2299289530	2013	2004	13
99065089	dong xiang	127413603	engineering	2288330210	2299289530	2016	2004	4
99065089	dong xiang	127413603	engineering	1968575517	2299289530	2010	2004	19
99065089	dong xiang	127413603	engineering	1969619861	2299289530	2011	2004	2
99065089	dong xiang	127413603	engineering	1971515307	2299289530	2010	2004	1
99065089	dong xiang	127413603	engineering	2105101572	2299289530	2008	2004	14
